CTA,major,Catania Fontanarossa,8,37.470072800341015,15.067460500705343
CTM,mid,Chetumal Int'l,8,18.506434233376005,-88.3242600415365
CWL,major,Cardiff,8,51.39862209110174,-3.339568764291176
CYB,mid,Gerrard Smith,8,19.68986539628435,-79.87946163800297
CZM,mid,Cozumel Int'l,8,20.51155437716472,-86.93040640704362
DAY,major,James M. Cox Dayton Int'l,8,39.8990402865362,-84.22045942381024
DBO,mid,Dubbo,8,-32.218681,148.569717
DCA,major,Washington Nat'l,8,38.853716201212265,-77.04333739256312
DGO,mid,Durango Int'l,8,24.12619483261825,-104.53384602496385
DNK,mid,Voloskoye,8,48.36757180211169,35.09390602249747
DOK,major,Donetsk,8,48.06916712855819,37.744808557210334
DZO,mid,Santa Bernardina Int'l,8,-33.35910844755007,-56.49926362137442
EDI,major,Edinburgh Int'l,8,55.9485540113639,-3.364284685135545
EIS,mid,Terrance B. Lettsome Int'l,8,18.444361855798306,-64.53715143657945
EKO,mid,Elko Reg.,8,40.82760588152249,-115.78647923224912
ESE,mid,Ensenada,8,31.797713976056865,-116.59572440041782
FAE,mid,Vagar,8,62.0625,-7.2708
FAR,mid and military,Hector Int'l,8,46.919817881132275,-96.8254561269675
FAT,mid,Fresno Yosemite Int'l,8,36.76981283739594,-119.72000132357581
FLG,mid,Flagstaff Pulliam,8,35.13891167579759,-111.6746561716751
FRS,mid,Mundo Maya Int'l,8,16.914974164222567,-89.87784042265082
FSD,mid,Sioux Falls Reg.,8,43.58019349727632,-96.73138310175408
GEG,major,Spokane Int'l,8,47.62547812783678,-117.53683662858516
GGT,mid,Exuma Int'l,8,23.56388290692585,-75.87261308530395
GIB,mid,Gibraltar,8,36.15127475041734,-5.346771800333878
GRR,mid,Gerald R. Ford Int'l,8,42.88477760209079,-85.52957320727401
GSO,major,Triad Int'l,8,36.105378199893245,-79.93648675774836
GTF,mid,Great Falls Int'l,8,47.482270729263035,-111.35668472784
GZT,major,Gaziantep Oguzeli Int'l,8,36.945363344687536,37.473803252189995
HBX,mid,Hubli,8,15.359183338622918,75.08631556802813
HDY,mid,Hat Yai Int'l,8,6.93634231940664,100.39375127467132
HFE,mid,Hefei-Luogang,8,31.77985767957784,117.30419701588772
HRG,major,Hurghada Int'l,8,27.18042609181859,33.807160641411784
HRK,major,Kharkov Int'l,8,49.92153606315507,36.28220107735029
HSV,major,Huntsville Int'l,8,34.648334460931935,-86.77494305633734
IBA,mid,Ibadan,8,7.360343972693927,3.973813343322902
ICT,major,Kansas City Int'l,8,37.6529279603903,-97.4287387683976
ILM,mid,Wilmington Int'l,8,34.266784067199566,-77.91037565604692
ILR,mid,Ilorin Int'l,8,8.435376519352406,4.494840388199345
INL,mid,Falls Int'l,8,48.56599308484143,-93.39800275527939
INV,mid,Inverness,8,57.53950029234238,-4.063591755871405
IPL,mid,Imperial Cty.,8,32.8339586685524,-115.57199556657955
IXJ,mid,Jammu,8,32.68104288862249,74.8423077638915
IXM,mid,Madurai,8,9.837186278775658,78.09113949371941
JDH,major and military,Jodhpur,8,26.26376234583514,73.05054918956712
JLR,mid,Jabalpur,8,23.1845328746465,80.0587438885277
JRO,mid,Kilimanjaro Int'l,8,-3.424444959981779,37.06518960677478
KAD,mid,Kaduna,8,10.694619286239067,7.325253474074342
KGA,mid,Kananga,8,-5.900166562270408,22.47833324826895
KMS,mid,Kumasi,8,6.714606387503645,-1.592575265823615
KNA,mid,Vina del Mar,8,-32.94839176513599,-71.4806025354969
KNU,mid,Kanpur,8,26.43883344670418,80.36753387720022
KOA,mid,Kona Int'l at Keahole,8,19.737099139944235,-156.04088947105768
KOI,mid,Kirkwall,8,58.95442887883035,-2.901378495245077
KTU,mid,Kota,8,25.16341871667427,75.85049779445515
KYA,major and military,Konya,8,37.98399455316949,32.575673266968714
LEX,major,Blue Grass,8,38.03742731813716,-84.59826819187857
LIH,mid,Lihue,8,21.978124316208824,-159.34908429052206
LIT,major,Little Rock National,8,34.728430041517875,-92.22058813192886
LMM,mid,Los Mochis,8,25.68850882609902,-109.08269464526103
LOV,mid,Venustiano Carranza Int'l,8,26.955392716069884,-101.46496003175058
LRD,mid,Laredo Int'l,8,27.54366571758247,-99.45566039765133
LSI,mid,Sumburgh,8,59.87668995989993,-1.288060688387535
LTK,major,Bassel Al-Assad Int'l,8,35.407311459674354,35.944240709666296
LTN,major,London Luton,8,51.8802952570969,-0.376227267397439
LYR,mid,Svalbard Longyear,8,78.246717,15.495229
MBJ,mid,Sangster Int'l,8,18.501154929824885,-77.91839076357516
MDL,mid,Mandalay Int'l,8,21.705549068027405,95.97065359502169
MDW,major,Chicago Midway Int'l,8,41.78834925974092,-87.74212668856121
MEC,mid and military,Eloy Alfaro Int'l,8,-0.949557002112883,-80.68338459957742
MGM,major,Montgomery Reg.,8,32.304587990963064,-86.39030746026862
MHT,major,Manchester-Boston Reg.,8,42.92791399458855,-71.43752390918567
MIU,mid,Maiduguri Int'l,8,11.853471318852687,13.085139016247085
MJM,mid,Mbuji Mayi,8,-6.124845413488115,23.572109198905228
MOT,mid,Minot Int'l,8,48.25560492128391,-101.29138553129988
MSO,mid,Missoula Int'l,8,46.91876047688307,-114.08369492365063
MXL,mid,Gen R.S. Taboada Int'l,8,32.628564332460684,-115.24787404784124
MXP,major,Malpensa,8,45.62744051403809,8.712959535024368
NLK,mid,Norfolk Island,8,-29.035159255527493,167.94339411620473
NUE,major,Nurnberg,8,49.49450521703445,11.077417973909556
ODS,major,Odessa Int'l,8,46.44062687591064,30.676830831020588
OOL,mid,Gold Coast,8,-28.166516854020163,153.5128762643033
ORN,mid,Oran Es Senia,8,35.62027473127345,-0.60679696443112
PAT,mid,Lok Nayak Jaiprakash,8,25.594443429560453,85.09090213146632
PDU,mid,Paysandu,8,-32.36145452927226,-58.0685346825257
PFO,major,Paphos Int'l,8,34.71340128173351,32.483232206492644
PLM,mid,Sultan Mahmud Badaruddin II,8,-2.899993450059967,104.69912832676162
PTG,mid,Polokwane Int'l,8,-23.858986270165953,29.45334036456435
PUJ,mid,Punta Cana,8,18.56303903398704,-68.3632351074649
QRO,mid,Queretaro Int'l,8,20.62246607127796,-100.18735943002979
RAJ,mid,Rajkot,8,22.309281698836052,70.7799548311565
RIC,major,Richmond Int'l,8,37.50828997509012,-77.33311963811302
RJH,mid,Shah Makhdum,8,24.44480686230351,88.61380457044305
ROC,major,Greater Rochester Int'l,8,43.127551982648235,-77.66524450621966
ROK,mid,Rockhampton,8,-23.378599,150.4789
ROV,mid,Rostov-on-Don,8,47.255111951975394,39.80351444453908
RTW,mid,Saratov,8,51.560645650884204,46.03502324989101
SAP,mid,Ramon Villeda Morales Int'l,8,15.455863052488276,-87.92723651254093
SBA,mid,Santa Barbara Muni.,8,34.42573129787832,-119.83660158079981
SCC,mid,Deadhorse,8,70.19751,-148.457855
SFJ,mid,Kangerlussuaq,8,67.018097,-50.694199
SGF,major,Springfield Reg.,8,37.24214449030243,-93.3826379012003
SHV,major,Shreveport Reg.,8,32.45457988665127,-93.82852222295027
SIP,major,Simferopol Int'l,8,45.020217397816495,33.99605292445367
SIT,mid,Sitka Rocky Gutierrez,8,57.05349,-135.365692
SJD,major,Los Cabos Int'l,8,23.162657448359653,-109.71785838690921
SLE,major,McNary Field,8,44.91051384521425,-123.00787147940393
SLW,mid,Plan de Guadalupe,8,25.54799764199738,-100.93226054858748
SNN,major,Shannon,8,52.693453710253166,-8.922428855576857
SON,mid,Santo Pekoa Int'l,8,-15.505538737085832,167.22089491937467
SRG,mid,Achmad Yani,8,-6.978734849569817,110.37855625566573
SXR,military mid,Srinagar,8,33.98309094316232,74.78262436723114
TAP,mid,Tapachula Int'l,8,14.791128133877267,-92.370003
TGD,major,Podgorica,8,42.367933519542824,19.246686861887266
TLH,major,Tallahassee Reg.,8,30.395557617693783,-84.34499539848576
TRN,major,Turin Int'l,8,45.19166007346417,7.644162303621328
TYN,major,Taiyuan Wusu Int'l,8,37.754511779151215,112.62589153931525
UAK,mid,Narsarsuaq,8,61.16259683373283,-45.41640089231083
UTP,military mid,Rayong,8,12.685293091266386,101.00020929048034
VFA,mid,Victoria Falls,8,-18.099015598368197,25.846767720882564
VGA,mid,Vijaywada,8,16.528642778235014,80.7973080000675
VNS,mid,Varanasi,8,25.449907732982243,82.85387419135274
VRA,major,Juan Gualberto Gomez,8,23.039542233963147,-81.43671038506231
VSA,mid,Villahermosa,8,17.993066011311075,-92.81906758362618
YBR,mid,Brandon,8,49.904727941027694,-99.94589590024634
YED,military major,CFB Edmonton,8,53.67491566186677,-113.47883905449686
YFB,mid,Iqaluit,8,63.751152353780704,-68.53672924418116
YHM,mid,John C. Munro Hamilton Int'l,8,43.16336053050961,-79.92642309599673
YMM,mid,Fort McMurray,8,56.65631713909619,-111.22384004661691
YNT,major and military,Yantai,8,37.407704472692394,121.37204741777312
YPE,mid,Peace River,8,56.231924036744985,-117.4436632080815
YQM,mid,Greater Moncton Int'l,8,46.11620596392595,-64.68866968073613
YQY,mid,Sydney/J.A. Douglas McCurdy,8,46.16734058905036,-60.04693721170264
YRB,mid,Resolute Bay,8,74.71818609875942,-94.97080232440061
YSM,mid,Fort Smith,8,60.01987496024426,-111.96105993815773
YTH,mid,Thompson,8,55.797482,-97.860733
YTS,mid,Timmins,8,48.566158,-81.372047
YUT,mid,Repulse Bay,8,66.533302,-86.25
YVP,mid,Kuujjuaq,8,58.101959,-68.433342
YWK,mid,Wabush,8,52.926071,-66.873009
YXD,mid,Edmonton City Centre,8,53.57094365828116,-113.52297368858079
YXJ,mid,Fort St. John (N. Peace),8,56.246035,-120.736439
YYB,mid,North Bay/Jack Garland,8,46.358711,-79.42491
ZAR,mid,Zaria,8,11.135295860107082,7.687267643105769
SKP,mid,Skopje,8,41.95645460815443,21.62819718582291
LCJ,mid,Lodz Wladyslaw Reymont,8,51.727207045169955,19.403214874403695
BXJ,mid and military,Alma Ata N.W.,8,43.355419083791865,76.87826400966476
JMU,mid,Jiamusi Dongjiao,8,46.843015022337944,130.4562047044068
MDG,major,Mudanjiang Hailang,8,44.53429362999352,129.5801515322203
OSB,mid,Mosul Int'l,8,36.308601,43.145802
OUL,mid,Oulu,8,64.92879923588488,25.372837470430696
BOD,major,Bordeaux,8,44.832110866267385,-0.701793449075243
CEQ,mid,Mandelieu,8,43.54609798704497,6.954316120289373
DOL,mid,St Gatien,8,49.361660998660916,0.158653528230218
LIL,mid,Lille-Lesquin,8,50.57164239295806,3.105964997998135
TLS,major,Toulouse-Blagnac,8,43.63046256616009,1.373509185511527
FUK,major,Fukuoka,8,33.58481643325734,130.44418954188373
HIW,mid,Hiroshima-Nishi,8,34.37138156288289,132.419372741681
NKM,mid,Nagoya,8,35.254053205286695,136.9196283841399
SDJ,mid,Sendai,8,38.138207561528674,140.93024738136907
KKN,mid,Kirkenes Hoybuktmoen,8,69.72383181136918,29.891348950040616
CGB,mid,Marechal Rondon Int'l,8,-15.651147019195495,-56.120177475472424
FLN,major,Hercilio Luz Int'l,8,-27.664627694163833,-48.544812204959904
JOI,mid,Joinville-Lauro C. de Loyola,8,-26.224294137478456,-48.80164981656161
JPA,mid,Presidente Castro Pinto Int'l,8,-7.146174624020474,-34.9488925911125
NAT,major,Augusto Severo Int'l,8,-5.899120544771162,-35.24884101653892
OPO,major,Francisco Sa Carneiro,8,41.23687089204524,-8.671272407196472
SLZ,mid,Marechal Cunha Machado Int'l,8,-2.583509210430185,-44.236234470049205
SSZ,military mid,Santos Air Force Base,8,-23.9237590410637,-46.30527049310029
THE,mid,Teresina-Senador Petronio Portella,8,-5.06346299167191,-42.82124023178447
VCP,mid,Viracopos-Campinas Int'l,8,-23.00962390853391,-47.141079191101426
VIX,mid,Eurico de Aguiar Salles,8,-20.25741627594185,-40.28853687599133
ALC,major,Alicante,8,38.286640899392886,-0.557230440363588
LEI,mid,Almeria,8,36.84776727096432,-2.371601440591205
VLC,mid,Valencia,8,39.49145978844889,-0.473474930771676
KRN,mid,Kiruna_Airport,8,67.8256066056432,20.335152295489802
NRK,major,Norrkoping Airport,8,58.583380501754064,16.23394076958144
BDO,mid,Husein Sastranegara Int'l,8,-6.900424083534088,107.57561185220892
ROS,mid,Rosario  Islas Malvinas Int'l,8,-32.91622697438119,-60.78007872165863
MCZ,mid,Maceio/Zumbi dos Palmares Int'l,8,-9.514941185401165,-35.79249512158329
SSH,mid,Sharm el-Sheikh Int'l,8,27.980404419916844,34.39011892672875
TCP,mid,Taba Int'l,8,29.594499056801894,34.775837899677896
AGR,major and military,Agra,8,27.157727734749972,77.96090917650903
BDQ,mid,Vadodara,8,22.33616400211708,73.2262889533239
KSH,mid,Shahid Ashrafi Esfahani,8,34.34641677391081,47.156583516563856
BEN,mid,Benina Int'l,8,32.08727746065531,20.268039801851568
DHA,military major,King Abdulaziz Ab,8,26.270368085476772,50.1477245727844
STY,mid,Nueva Hesperides Int'l,8,-31.437388338779797,-57.98408211764924
AUA,mid,Queen Beatrix Int'l,7,12.503464363029721,-70.00762285634964
JIB,mid,Djibouti-Ambouli Int'l,7,11.552101823017216,43.149712785995575
IQQ,mid and military,Diego Aracena Int'l,7,-20.547840087830867,-70.17863539553298
SAW,major,Sabiha Gokcen Havaalani,7,40.90430035539573,29.309599142388944
KSA,mid,Kosrae Island,7,5.352009857182798,162.95704122507613
FUN,mid,Funafuti Int'l,7,-8.52485415059424,179.19544202302
NAG,mid,Dr. Babasaheb Ambedkar Int'l,7,21.089931763008746,79.0537976421986
HKT,mid,Phuket Int'l,7,8.107684759527347,98.30603849005591
NAN,mid,Nadi Int'l,7,-17.752912947979222,177.45115119805948
AGU,mid,Lic. Jesus Teran Peredo Int'l,7,21.701339032920746,-102.3140937400579
ALL,mid,Albenga,7,44.04587735981584,8.12314535436409
AMM,major,Queen Alia Int'l,7,31.722662160043214,35.989707162192985
ARI,mid,Chacalluta Int'l,7,-18.349206163957913,-70.3357301410959
ATR,mid,Atar Int'l,7,20.498270610156464,-13.05117043233154
BAQ,mid,Ernesto Cortissoz Int'l,7,10.886677595941366,-74.77655597826495
BRC,mid,Teniente Luis Candelaria Int'l,7,-41.14599769581051,-71.16143008697632
BYK,mid,Bouake,7,7.736104955550318,-5.068942222753114
BZE,major,Philip S. W. Goldson Int'l,7,17.536068657552093,-88.30820640330747
CRP,major,Corpus Christi Int'l,7,27.77445607008226,-97.50226787102976
CUR,mid,Hato Int'l,7,12.184834605201921,-68.95687880727611
CUZ,major,Velazco Astete Int'l,7,-13.538218699263911,-71.94366414497216
DAR,mid,Julius Nyerere Int'l,7,-6.866720042491186,39.207471503916466
DET,mid,Detroit City,7,42.40909384319068,-83.00396814177334
DIL,mid,Presidente Nicolau Lobato Int'l,7,-8.549311574145644,125.52485420918208
DME,major,Moscow Domodedovo Int'l,7,55.41415282230229,37.90025312894517
DUD,mid,Dunedin Int'l,7,-45.923431,170.200027
DZA,mid,Dzaoudzi Pamanzi Int'l,7,-12.80494743816432,45.281786419789874
ELP,mid,El Paso Int'l,7,31.799086027258937,-106.39571467936567
EVN,major,Zvartnots Int'l,7,40.15236794518844,44.40006305369384
FTW,major,Fort Worth Meacham Field,7,32.82075290479723,-97.35513485615866
GDT,mid,JAGS McCartney Int'l,7,21.442123743906283,-71.14613374488756
GLS,mid,Scholes Int'l,7,29.2671239212096,-94.85540138762639
GOM,mid,Goma Int'l,7,-1.658317950020695,29.240053495222842
GOU,mid,Garoua Int'l,7,9.33068867678854,13.372430937787765
GUM,major,Antonio B. Won Pat Int'l,7,13.492646235946513,144.8058503570926
GYY,mid,Gary/Chicago Int'l,7,41.617793001516596,-87.40835962474056
HAH,mid,Prince Said Ibrahim Int'l,7,-11.536639382912684,43.274561217961576
HBA,mid,Hobart Int'l,7,-42.83760836948221,147.50599619040787
HIR,mid,Honiara Int'l,7,-9.427575664001457,160.04585512992452
IEV,mid,Kiev Zhuliany Int'l,7,50.412808165984956,30.445130518210362
IKT,mid and military,Irkutsk S.E.,7,52.272889388224414,104.35585974800242
IND,major,Indianapolis Int'l,7,39.730204370396905,-86.27340036508855
INU,mid,Nauru Int'l,7,-0.545037226856384,166.91613965881993
IPC,mid,Mataveri Int'l,7,-27.158773838853794,-109.4300644100096
JUJ,mid,Gob. Horacio Guzman Int'l,7,-24.386101077584634,-65.09376654588122
KHN,mid,Nanchang Changbei Int'l,7,28.862489120066552,115.91197991860221
KMG,major,Kunming Wujiaba Int'l,7,24.99999611008102,102.74211757882347
LBA,major,Leeds Bradford,7,53.86908194744343,-1.659831067347459
LBV,mid,Libreville Leon M'ba Int'l,7,0.457139229503759,9.410223378207123
LFW,mid,Lome Tokoin,7,6.16687362722297,1.25093205640014
LWO,mid and military,Lviv Danylo Halytskyi Int'l,7,49.817850605000466,23.946126959894446
MAJ,mid,Marshall Islands Int'l,7,7.068118485570912,171.28191937064796
MFM,major,Macau Int'l,7,22.15765725296336,113.57451294861951
MGQ,mid,Aden Adde Int'l,7,2.016353112149878,45.30363741862018
MPM,mid,Maputo Int'l,7,-25.924276711787034,32.57419151947824
MRU,mid,Sir Seewoosagur Ramgoolam Int'l,7,-20.431756779321564,57.67698600766355
NAP,major,Naples Int'l,7,40.87807288436389,14.282844434020328
NDB,mid,Nouadhibou Int'l,7,20.92905230643873,-17.03343986915384
NGB,major,Ningbo Lishe Int'l,7,29.820823190686056,121.46181938848366
NKC,mid,Nouakchott Int'l,7,18.09792317181745,-15.95192592522014
NOU,mid,La Tontouta Int'l,7,-22.013638624898107,166.21723211869872
OAK,major,Oakland Int'l,7,37.71230369516912,-122.21326125786332
ONT,major,Ontario Int'l,7,34.06019110206596,-117.5923276516506
ORK,major,Cork,7,51.84854054199235,-8.490141999838173
PDG,mid,Minangkabau Int'l,7,-0.786045714026273,100.28545585179133
PDL,mid,Joao Paulo II,7,37.743331647293275,-25.696988219871116
PEW,mid,Bacha Khan Int'l,7,33.99140278895964,71.51881499126668
PIK,mid,Glasgow Prestwick,7,55.50889181051421,-4.610971639010682
PMG,mid,Ponta Pora Int'l,7,-22.551786560876014,-55.70607937485728
PMR,mid,Palmerston N. Int'l,7,-40.32331788520548,175.62128328195985
PNI,mid,Pohnpei Int'l,7,6.981306765121233,158.2033044909644
PPT,mid,Tahiti Faa'a Int'l,7,-17.55945776599425,-149.60975793242872
PSA,major and military,Pisa Galileo Galilei Int'l,7,43.69832241576641,10.400134371805603
PZU,mid and military,Port Sudan,7,19.576063653196776,37.216065757541976
RAI,mid,Praia Int'l,7,14.944988935283243,-23.486201988358683
RAK,mid,Marrakech-Menara,7,31.60229465977643,-8.024605359079887
RAR,mid,Rarotonga Int'l,7,-21.20098217246316,-159.7981563083873
REP,major,Siem Reap Int'l,7,13.408796969353801,103.81578052811155
RGA,mid,Hermes Quijada Int'l,7,-53.7814746058316,-67.75302684626753
RGL,mid,Piloto Civil Norberto Fernandez Int'l,7,-51.61169808554019,-69.30647117767309
RNO,major,Reno-Tahoe Int'l,7,39.505849901470334,-119.77528330810486
ROR,mid,Roman Tmetuchl Int'l,7,7.364495536129204,134.5329534661587
SID,mid,Amilcar Cabral Int'l,7,16.734793269338514,-22.9440574079648
SJJ,major,Sarajevo,7,43.825887224679725,18.336618545712724
SKB,mid,Robert L. Bradshaw Int'l,7,17.311125840442042,-62.714212504731584
SLA,mid,Martín Miguel de Güemes Int,7,-24.84437427133154,-65.47847604377958
SPN,mid,Saipan Int'l,7,15.121516719766413,145.7236946586376
SRE,mid,Juana Azurduy de Padilla Int'l,7,-19.01391579246574,-65.29286313878465
SXM,major,Princess Juliana Int'l,7,18.042244021474033,-63.1122760858602
TAI,mid,Ta'izz Int'l,7,13.685497002557412,44.134782731062046
TAO,mid,Qingdao Liuting Int'l,7,36.267757808103866,120.3806859490605
TKK,mid,Chuuk Int'l,7,7.457617802884429,151.84204603740326
TNG,mid,Tangier Ibn Battouta,7,35.725765640927385,-5.912880876559137
TRW,mid,Bonriki Int'l,7,1.380668697538304,173.14599079530137
TSE,major,Astana Int'l,7,51.0269352907712,71.46094413999357
TSN,major,Tianjin Binhai Int'l,7,39.12946099090075,117.35272315991853
TSV,major and military,Townsville,7,-19.256181437621244,146.77067890477002
TUC,mid,Teniente Gen. Benjamin Matienzo Int'l,7,-26.835731005071423,-65.10812462362482
TUN,major,Aeroport Tunis,7,36.84744821772193,10.21769924471112
TUS,major,Tucson Int'l,7,32.12035234418979,-110.93771323213196
ULN,mid,Chinggis Khaan Int'l,7,47.852526096668434,106.76287399492858
URC,major,Urumqi Diwopu Int'l,7,43.898338219365286,87.46712984878084
VLI,mid,Bauerfield Int'l,7,-17.701699068178094,168.3196227396616
WWK,mid,Wewak Int'l,7,-3.580226894447444,143.66910229969758
XCR,military mid,Chalons Vatry,7,48.78039461385664,4.19111982574289
XMN,major,Xiamen Gaoqi Int'l,7,24.537192570557004,118.12696884672026
YAP,mid,Yap Int'l,7,9.497917333613481,138.08643028361917
ZLO,mid,Playa de Oro Int'l,7,19.148086028585354,-104.56009520009748
CAY,mid,Cayenne  Rochambeau,7,4.821267143089237,-52.363806857235694
UIIR,mid,Irkutsk N.W.,7,52.36164767001315,104.19735928449404
SJW,major,Shijiazhuang Zhengding Int'l,7,38.27814091311202,114.6922665989016
GYD,major,Heydar Aliyev Int'l,7,40.46274688390803,50.04983948674051
LAK,military mid,Lakatamia Airbase,7,35.10634480673619,33.322201334898956
CFB,mid,Cabo Frio Int'l,7,-22.925631709132773,-42.079251752018415
HEM,mid,Helsinki-Malmi,7,60.24937784995868,25.045535369831455
LUX,major,Luxembourg-Findel,7,49.63430409251016,6.216421217287305
VCE,major,Venice Marco Polo,7,45.504847758845486,12.341067300436913
YNY,mid,Yangyang Int'l,7,38.058782416258545,128.66298866883957
TBT,mid,Tabatinga Int'l,7,-4.250324694933793,-69.93947393390899
BVB,mid,Boa Vista Int'l,7,2.84119534121157,-60.69222063386823
LPA,major,Gran Canaria,7,27.936889971657408,-15.389924515846113
ING,mid,Com. Armando Tola Int'l,7,-50.283900869003766,-72.05385691012962
NYO,mid,Stockholm-Skavsta,7,58.785104130344784,16.92160555842542
MES,mid,Polonia Int'l,7,3.56659179990894,98.67619257146407
BGF,mid,Bangui M'Poko Int'l,7,4.398851536959572,18.524123630208024
